Name,Date,Open,High,Low,Close,Adj Close,Volume
ACER,02/12/16,19.166667999999998,19.583332000000002,18.020832000000002,19.270832000000002,19.270832000000002,1517
ACER,02/16/16,19.895832000000002,21.5625,19.6875,21.354167999999998,21.354167999999998,3725
ACER,02/17/16,21.458332000000002,21.979167999999998,21.145832000000002,21.458332000000002,21.458332000000002,3888
ACER,02/18/16,21.145832000000002,21.666667999999998,21.145832000000002,21.25,21.25,1632
ACER,02/19/16,21.354167999999998,23.958332000000002,21.041667999999998,23.75,23.75,5280
ACER,02/22/16,24.479167999999998,26.770832000000002,24.479167999999998,25.208332000000002,25.208332000000002,11827
ACER,02/23/16,25.0,25.833332000000002,24.479167999999998,25.416667999999998,25.416667999999998,4090
ACER,02/24/16,24.791667999999998,24.791667999999998,21.979167999999998,24.479167999999998,24.479167999999998,4128
ACER,02/25/16,24.270832000000002,25.0,23.541667999999998,24.375,24.375,9974
ACER,02/26/16,25.208332000000002,25.208332000000002,23.4375,24.479167999999998,24.479167999999998,2141
ACER,02/29/16,24.479167999999998,25.208332000000002,24.270832000000002,24.895832000000002,24.895832000000002,403
ACER,03/01/16,25.0,25.0,22.5,24.479167999999998,24.479167999999998,4474
ACER,03/02/16,25.0,25.208332000000002,22.708332000000002,23.854167999999998,23.854167999999998,5981
ACER,03/03/16,22.708332000000002,23.645832000000002,21.25,21.25,21.25,8371
ACER,03/04/16,20.833332000000002,22.1875,20.833332000000002,20.833332000000002,20.833332000000002,7286
ACER,03/07/16,20.833332000000002,22.916667999999998,20.729167999999998,22.604167999999998,22.604167999999998,1392
ACER,03/08/16,22.1875,22.5,21.041667999999998,21.041667999999998,21.041667999999998,2669
ACER,03/09/16,21.145832000000002,21.666667999999998,20.729167999999998,20.729167999999998,20.729167999999998,3264
ACER,03/10/16,20.729167999999998,21.145832000000002,20.104167999999998,20.208332000000002,20.208332000000002,5434
ACER,03/11/16,20.520832000000002,21.5625,20.0,21.354167999999998,21.354167999999998,2602
ACER,03/14/16,21.354167999999998,21.770832000000002,20.416667999999998,20.416667999999998,20.416667999999998,3264
ACER,03/15/16,20.625,20.9375,20.104167999999998,20.416667999999998,20.416667999999998,1786
ACER,03/16/16,20.208332000000002,21.041667999999998,20.0,20.625,20.625,1910
ACER,03/17/16,20.833332000000002,21.770832000000002,20.416667999999998,21.666667999999998,21.666667999999998,1834
ACER,03/18/16,21.875,22.708332000000002,21.25,21.666667999999998,21.666667999999998,2794
ACER,03/21/16,21.875,22.604167999999998,21.5625,22.5,22.5,2150
ACER,03/22/16,22.708332000000002,22.8125,21.666667999999998,22.708332000000002,22.708332000000002,1882
ACER,03/23/16,22.395832000000002,22.916667999999998,21.041667999999998,21.354167999999998,21.354167999999998,5789
ACER,03/24/16,21.770832000000002,22.708332000000002,21.770832000000002,22.5,22.5,2054
ACER,03/28/16,22.916667999999998,25.3125,22.1875,25.0,25.0,5213
ACER,03/29/16,25.416667999999998,25.416667999999998,23.125,23.854167999999998,23.854167999999998,6269
ACER,03/30/16,23.4375,24.895832000000002,23.4375,23.75,23.75,1459
ACER,03/31/16,24.166667999999998,24.479167999999998,22.916667999999998,24.166667999999998,24.166667999999998,3235
ACER,04/01/16,24.479167999999998,26.979167999999998,24.375,26.25,26.25,7392
ACER,04/04/16,26.458332000000002,28.75,25.9375,28.645832000000002,28.645832000000002,8323
ACER,04/05/16,28.541667999999998,29.166667999999998,26.770832000000002,27.083332000000002,27.083332000000002,5539
ACER,04/06/16,27.395832000000002,28.645832000000002,27.1875,27.8125,27.8125,1085
ACER,04/07/16,28.541667999999998,28.854167999999998,27.604167999999998,28.4375,28.4375,2064
ACER,04/08/16,28.541667999999998,28.541667999999998,26.666667999999998,26.770832000000002,26.770832000000002,3888
ACER,04/11/16,27.291667999999998,28.4375,26.354167999999998,26.979167999999998,26.979167999999998,1267
ACER,04/12/16,27.291667999999998,27.395832000000002,25.208332000000002,25.520832000000002,25.520832000000002,3043
ACER,04/13/16,27.5,27.8125,25.729167999999998,26.5625,26.5625,2573
ACER,04/14/16,26.25,26.5625,25.520832000000002,25.520832000000002,25.520832000000002,1258
ACER,04/15/16,25.729167999999998,27.395832000000002,25.729167999999998,26.875,26.875,2496
ACER,04/18/16,26.458332000000002,27.395832000000002,25.729167999999998,26.041667999999998,26.041667999999998,4934
ACER,04/19/16,26.458332000000002,26.5625,25.520832000000002,25.625,25.625,874
ACER,04/20/16,25.729167999999998,26.041667999999998,25.104167999999998,25.416667999999998,25.416667999999998,1478
ACER,04/21/16,25.104167999999998,25.9375,22.916667999999998,25.0,25.0,3168
ACER,04/22/16,25.0,25.9375,24.6875,25.0,25.0,1939
ACER,04/25/16,24.583332000000002,25.9375,23.229167999999998,24.6875,24.6875,3158
ACER,04/26/16,24.375,25.0,22.916667999999998,23.958332000000002,23.958332000000002,4838
ACER,04/27/16,23.645832000000002,24.0625,23.020832000000002,23.645832000000002,23.645832000000002,2160
ACER,04/28/16,23.4375,24.6875,22.916667999999998,24.479167999999998,24.479167999999998,1392
ACER,04/29/16,23.645832000000002,25.104167999999998,23.645832000000002,25.0,25.0,816
ACER,05/02/16,25.0,26.5625,25.0,26.25,26.25,2266
ACER,05/03/16,26.041667999999998,26.458332000000002,25.104167999999998,26.145832000000002,26.145832000000002,2045
ACER,05/04/16,25.208332000000002,26.770832000000002,25.104167999999998,25.729167999999998,25.729167999999998,768
ACER,05/05/16,25.416667999999998,25.520832000000002,24.583332000000002,24.6875,24.6875,2179
ACER,05/06/16,24.375,26.041667999999998,24.270832000000002,24.375,24.375,566
ACER,05/09/16,24.479167999999998,25.520832000000002,22.916667999999998,24.270832000000002,24.270832000000002,2467
ACER,05/10/16,24.270832000000002,24.6875,22.916667999999998,24.166667999999998,24.166667999999998,1142
ACER,05/11/16,23.854167999999998,24.895832000000002,23.541667999999998,24.895832000000002,24.895832000000002,1162
ACER,05/12/16,24.791667999999998,24.791667999999998,21.458332000000002,22.5,22.5,5184
ACER,05/13/16,21.875,23.854167999999998,21.354167999999998,21.875,21.875,6682
ACER,05/16/16,21.770832000000002,23.75,21.770832000000002,22.1875,22.1875,3610
ACER,05/17/16,21.354167999999998,23.541667999999998,21.354167999999998,22.083332000000002,22.083332000000002,2842
ACER,05/18/16,21.666667999999998,23.229167999999998,21.666667999999998,22.8125,22.8125,787
ACER,05/19/16,22.291667999999998,22.5,21.5625,21.770832000000002,21.770832000000002,845
ACER,05/20/16,21.770832000000002,23.333332000000002,21.770832000000002,22.291667999999998,22.291667999999998,1066
ACER,05/23/16,22.8125,23.125,22.083332000000002,22.395832000000002,22.395832000000002,998
ACER,05/24/16,22.8125,26.979167999999998,22.604167999999998,26.875,26.875,4560
ACER,05/25/16,27.291667999999998,44.6875,26.875,34.270832,34.270832,552394
ACER,05/26/16,32.395832,34.166668,30.0,31.979167999999998,31.979167999999998,69034
ACER,05/27/16,31.5625,32.5,30.625,31.979167999999998,31.979167999999998,7872
ACER,05/31/16,31.770832000000002,33.854168,30.729167999999998,33.854168,33.854168,12240
ACER,06/01/16,33.854168,35.9375,33.333332,35.729168,35.729168,14218
ACER,06/02/16,36.041668,36.041668,34.270832,35.104168,35.104168,7210
ACER,06/03/16,34.0625,34.6875,33.75,34.270832,34.270832,5405
ACER,06/06/16,34.375,34.791668,33.4375,34.0625,34.0625,7162
ACER,06/07/16,33.541668,33.541668,31.458332000000002,32.291668,32.291668,7536
ACER,06/08/16,32.083332,33.125,31.979167999999998,32.916668,32.916668,3946
ACER,06/09/16,34.583332,34.583332,32.1875,33.229168,33.229168,1603
ACER,06/10/16,32.5,41.041668,31.354167999999998,35.104168,35.104168,83002
ACER,06/13/16,37.604168,39.166668,34.375,38.229168,38.229168,47885
ACER,06/14/16,39.0625,40.104168,35.9375,37.8125,37.8125,17587
ACER,06/15/16,38.333332,39.0625,35.520832,36.875,36.875,8909
ACER,06/16/16,36.458332,36.458332,34.479168,34.479168,34.479168,2160
ACER,06/17/16,35.208332,39.0625,34.166668,35.729168,35.729168,13190
ACER,06/20/16,36.25,40.416668,36.25,38.125,38.125,18710
ACER,06/21/16,38.645832,39.6875,36.666668,39.6875,39.6875,7517
ACER,06/22/16,39.270832,42.5,38.75,40.0,40.0,29933
ACER,06/23/16,40.833332,40.833332,38.541668,40.3125,40.3125,10214
ACER,06/24/16,35.9375,41.979168,34.583332,41.666668,41.666668,14496
ACER,06/27/16,41.5625,42.1875,37.8125,40.729168,40.729168,19190
ACER,06/28/16,40.520832,42.708332,37.5,40.833332,40.833332,11885
ACER,06/29/16,40.833332,42.708332,40.0,41.5625,41.5625,11050
ACER,06/30/16,41.25,44.583332,40.104168,43.020832,43.020832,21005
ACER,07/01/16,43.75,44.791668,42.5,43.75,43.75,15302
ACER,07/05/16,43.125,44.270832,38.229168,41.770832,41.770832,21062
ACER,07/06/16,41.770832,43.958332,39.6875,43.645832,43.645832,7440
ACER,07/07/16,43.75,45.104168,43.75,44.270832,44.270832,4282
ACER,07/08/16,44.270832,45.104168,43.229168,44.375,44.375,4598
ACER,07/11/16,44.791668,47.083332,44.166668,45.729168,45.729168,15264
ACER,07/12/16,46.25,47.5,45.208332,45.729168,45.729168,9341
ACER,07/13/16,45.3125,46.25,41.979168,44.166668,44.166668,11059
ACER,07/14/16,43.333332,45.104168,43.333332,44.583332,44.583332,10205
ACER,07/15/16,44.6875,49.270832,44.6875,45.625,45.625,19219
ACER,07/18/16,45.104168,45.625,42.916668,42.916668,42.916668,9024
ACER,07/19/16,42.916668,43.958332,40.520832,42.8125,42.8125,14438
ACER,07/20/16,41.354168,43.125,41.145832,42.395832,42.395832,8928
ACER,07/21/16,42.708332,42.708332,41.770832,41.875,41.875,1968
ACER,07/22/16,42.1875,43.333332,41.875,42.708332,42.708332,1728
ACER,07/25/16,42.708332,43.854168,41.875,42.708332,42.708332,2736
ACER,07/26/16,42.708332,43.75,42.604168,43.020832,43.020832,1939
ACER,07/27/16,42.8125,44.166668,42.8125,43.958332,43.958332,2102
ACER,07/28/16,44.270832,44.791668,42.708332,43.541668,43.541668,2592
ACER,07/29/16,43.75,43.958332,42.1875,43.333332,43.333332,1574
ACER,08/01/16,42.8125,44.6875,42.8125,43.541668,43.541668,1882
ACER,08/02/16,43.75,44.270832,41.770832,42.291668,42.291668,2342
ACER,08/03/16,42.708332,42.916668,40.9375,40.9375,40.9375,1766
ACER,08/04/16,41.770832,43.020832,41.145832,42.708332,42.708332,1776
ACER,08/05/16,42.916668,43.333332,41.979168,43.229168,43.229168,1200
ACER,08/08/16,43.333332,43.75,43.229168,43.541668,43.541668,1315
ACER,08/09/16,43.4375,43.645832,42.8125,43.4375,43.4375,1075
ACER,08/10/16,43.645832,46.666668,43.229168,43.229168,43.229168,5645
ACER,08/11/16,42.708332,45.3125,42.708332,43.645832,43.645832,4858
ACER,08/12/16,40.104168,43.645832,40.104168,43.645832,43.645832,5030
ACER,08/15/16,43.333332,43.645832,42.604168,43.541668,43.541668,3398
ACER,08/16/16,43.854168,43.854168,42.8125,43.020832,43.020832,2429
ACER,08/17/16,43.125,43.854168,42.708332,43.333332,43.333332,1891
ACER,08/18/16,42.916668,44.6875,42.708332,44.479168,44.479168,4666
ACER,08/19/16,43.854168,44.6875,43.541668,43.75,43.75,3926
ACER,08/22/16,43.541668,46.5625,43.541668,46.145832,46.145832,5846
ACER,08/23/16,46.354168,49.479168,46.354168,48.854168,48.854168,13958
ACER,08/24/16,49.479168,51.354168,46.666668,47.083332,47.083332,13123
ACER,08/25/16,47.083332,48.229168,44.583332,44.791668,44.791668,4752
ACER,08/26/16,45.3125,46.666668,44.583332,46.145832,46.145832,3024
ACER,08/29/16,45.833332,47.083332,45.104168,46.041668,46.041668,1699
ACER,08/30/16,46.5625,47.916668,44.479168,45.0,45.0,3658
ACER,08/31/16,45.833332,45.833332,42.5,43.4375,43.4375,3485
ACER,09/01/16,43.4375,44.479168,43.4375,44.166668,44.166668,1824
ACER,09/02/16,45.625,46.666668,44.6875,44.895832,44.895832,1037
ACER,09/06/16,44.791668,46.5625,44.791668,45.208332,45.208332,922
ACER,09/07/16,44.895832,46.25,44.166668,44.895832,44.895832,2016
ACER,09/08/16,45.104168,46.354168,44.895832,45.520832,45.520832,1450
ACER,09/09/16,44.791668,45.416668,43.854168,44.0625,44.0625,2630
ACER,09/12/16,43.854168,44.0625,41.875,43.541668,43.541668,3552
ACER,09/13/16,43.645832,43.854168,42.395832,42.604168,42.604168,3350
ACER,09/14/16,43.229168,43.229168,30.416667999999998,33.541668,33.541668,46368
ACER,09/15/16,34.375,37.395832,32.5,34.583332,34.583332,12902
ACER,09/16/16,34.791668,36.666668,32.5,36.25,36.25,14237
ACER,09/19/16,36.25,38.125,34.895832,35.416668,35.416668,5568
ACER,09/20/16,36.458332,36.875,35.0,35.833332,35.833332,3926
ACER,09/21/16,35.3125,35.833332,32.604168,33.333332,33.333332,11203
ACER,09/22/16,33.333332,34.895832,32.5,34.270832,34.270832,5616
ACER,09/23/16,34.0625,35.3125,33.4375,34.0625,34.0625,1037
ACER,09/26/16,34.166668,34.895832,33.229168,33.4375,33.4375,3600
ACER,09/27/16,33.854168,34.270832,32.8125,33.125,33.125,2467
ACER,09/28/16,32.916668,33.958332,32.604168,33.125,33.125,5405
ACER,09/29/16,33.229168,33.854168,31.5625,33.75,33.75,3600
ACER,09/30/16,33.333332,34.166668,32.8125,33.020832,33.020832,3485
ACER,10/03/16,33.333332,34.166668,31.5625,33.854168,33.854168,3965
ACER,10/04/16,34.166668,34.479168,33.020832,33.333332,33.333332,2909
ACER,10/05/16,33.333332,35.416668,33.333332,35.208332,35.208332,5472
ACER,10/06/16,35.104168,36.875,35.0,36.875,36.875,4406
ACER,10/07/16,37.395832,45.625,37.083332,40.833332,40.833332,40829
ACER,10/10/16,40.625,42.916668,39.166668,41.25,41.25,5558
ACER,10/11/16,42.708332,42.708332,39.0625,40.9375,40.9375,10118
ACER,10/12/16,41.25,41.354168,39.479168,40.416668,40.416668,5395
ACER,10/13/16,40.416668,40.520832,37.604168,39.270832,39.270832,4963
ACER,10/14/16,39.583332,39.895832,38.020832,39.895832,39.895832,5088
ACER,10/17/16,39.583332,39.583332,36.458332,39.583332,39.583332,4445
ACER,10/18/16,39.583332,39.583332,36.458332,36.979168,36.979168,4963
ACER,10/19/16,38.020832,38.020832,33.854168,35.416668,35.416668,8122
ACER,10/20/16,35.9375,38.020832,34.895832,35.9375,35.9375,4205
ACER,10/21/16,36.458332,36.979168,34.895832,35.9375,35.9375,1958
ACER,10/24/16,35.416668,36.458332,34.895832,35.416668,35.416668,2256
ACER,10/25/16,36.979168,36.979168,35.416668,35.9375,35.9375,1046
ACER,10/26/16,35.416668,35.416668,34.375,34.895832,34.895832,1162
ACER,10/27/16,35.416668,35.9375,34.375,35.416668,35.416668,1354
ACER,10/28/16,13.020833,15.104167000000002,10.416667,10.9375,10.9375,651773
ACER,10/31/16,10.416667,10.9375,7.8125,8.854167,8.854167,201686
ACER,11/01/16,8.333333,8.854167,8.020833,8.333333,8.333333,43632
ACER,11/02/16,8.125,8.333333,6.3541669999999995,6.6666669999999995,6.6666669999999995,72058
ACER,11/03/16,6.5625,7.2916669999999995,5.3125,6.9791669999999995,6.9791669999999995,95491
ACER,11/04/16,7.2916669999999995,8.020833,6.7708330000000005,6.9791669999999995,6.9791669999999995,69446
ACER,11/07/16,7.7083330000000005,7.7083330000000005,5.5208330000000005,5.9375,5.9375,48336
ACER,11/08/16,5.9375,6.4583330000000005,5.7291669999999995,5.9375,5.9375,14890
ACER,11/09/16,6.0416669999999995,6.25,5.2083330000000005,6.0416669999999995,6.0416669999999995,11232
ACER,11/10/16,5.8333330000000005,6.4583330000000005,5.7291669999999995,6.25,6.25,23750
ACER,11/11/16,6.25,6.25,5.8333330000000005,6.0416669999999995,6.0416669999999995,10493
ACER,11/14/16,6.1458330000000005,6.1458330000000005,5.7291669999999995,5.8333330000000005,5.8333330000000005,17011
ACER,11/15/16,5.7291669999999995,6.0416669999999995,5.2083330000000005,5.8333330000000005,5.8333330000000005,13219
ACER,11/16/16,5.9375,6.25,5.7291669999999995,6.1458330000000005,6.1458330000000005,15283
ACER,11/17/16,6.1458330000000005,6.1458330000000005,5.7291669999999995,5.7291669999999995,5.7291669999999995,22790
ACER,11/18/16,5.7291669999999995,7.7083330000000005,5.7291669999999995,6.9791669999999995,6.9791669999999995,139824
ACER,11/21/16,7.6041669999999995,15.520832999999998,7.0833330000000005,15.3125,15.3125,1981018
ACER,11/22/16,14.166667000000002,14.270832999999998,10.729167,10.9375,10.9375,587626
ACER,11/23/16,10.729167,10.833333,8.854167,9.479167,9.479167,123888
ACER,11/25/16,9.270833,12.5,9.0625,11.979167,11.979167,169805
ACER,11/28/16,11.458333,11.875,10.104167,11.25,11.25,124829
ACER,11/29/16,10.729167,12.291667,10.625,10.729167,10.729167,115747
ACER,11/30/16,10.833333,10.833333,9.375,9.895833,9.895833,53146
ACER,12/01/16,9.375,9.895833,9.270833,9.583333,9.583333,19603
ACER,12/02/16,9.895833,10.0,8.958333,9.583333,9.583333,32285
ACER,12/05/16,9.479167,9.479167,8.333333,8.541667,8.541667,23731
ACER,12/06/16,8.541667,10.208333,8.020833,9.895833,9.895833,107405
ACER,12/07/16,9.895833,10.3125,9.166667,9.270833,9.270833,38246
ACER,12/08/16,9.166667,9.270833,8.333333,8.958333,8.958333,38525
ACER,12/09/16,10.625,15.416667000000002,9.479167,12.604167,12.604167,978787
ACER,12/12/16,11.458333,12.5,9.895833,10.208333,10.208333,173587
ACER,12/13/16,10.625,10.729167,9.583333,9.583333,9.583333,69686
ACER,12/14/16,9.791667,9.895833,8.854167,8.958333,8.958333,54288
ACER,12/15/16,8.958333,10.0,8.4375,9.791667,9.791667,65837
ACER,12/16/16,10.416667,10.520833,9.0625,9.375,9.375,46349
ACER,12/19/16,9.0625,10.104167,8.854167,8.958333,8.958333,26477
ACER,12/20/16,8.958333,9.375,8.958333,9.270833,9.270833,22685
ACER,12/21/16,9.583333,9.583333,9.270833,9.479167,9.479167,15571
ACER,12/22/16,9.270833,11.979167,9.166667,11.458333,11.458333,252922
ACER,12/23/16,10.9375,11.354167,9.895833,10.0,10.0,81178
ACER,12/27/16,10.104167,10.833333,10.104167,10.625,10.625,23654
ACER,12/28/16,10.416667,10.416667,9.479167,9.895833,9.895833,24106
ACER,12/29/16,9.895833,11.354167,9.791667,10.208333,10.208333,62784
ACER,12/30/16,10.0,10.0,9.479167,9.583333,9.583333,36077
ACER,01/03/17,9.583333,9.895833,9.479167,9.791667,9.791667,9667
ACER,01/04/17,9.583333,10.729167,9.583333,10.0,10.0,25142
ACER,01/05/17,10.3125,10.3125,9.6875,9.791667,9.791667,17530
ACER,01/06/17,9.895833,10.625,9.6875,9.6875,9.6875,55210
ACER,01/09/17,9.479167,10.0,9.166667,9.479167,9.479167,39533
ACER,01/10/17,9.6875,10.0,9.166667,9.6875,9.6875,73603
ACER,01/11/17,10.104167,10.208333,9.270833,9.270833,9.270833,45216
ACER,01/12/17,9.583333,13.958332999999998,9.270833,11.979167,11.979167,705139
ACER,01/13/17,12.291667,14.270832999999998,10.0,10.0,10.0,421075
ACER,01/17/17,10.729167,10.9375,9.895833,9.895833,9.895833,62458
ACER,01/18/17,10.3125,10.3125,9.479167,9.583333,9.583333,52416
ACER,01/19/17,9.375,9.895833,9.375,9.479167,9.479167,34253
ACER,01/20/17,9.375,10.0,9.375,9.479167,9.479167,21062
ACER,01/23/17,9.583333,9.895833,9.375,9.6875,9.6875,14438
ACER,01/24/17,9.895833,11.25,9.479167,10.416667,10.416667,126662
ACER,01/25/17,11.041667,11.145833,10.0,10.0,10.0,44726
ACER,01/26/17,10.416667,10.625,9.895833,10.104167,10.104167,15254
ACER,01/27/17,10.416667,10.416667,9.895833,10.104167,10.104167,13354
ACER,01/30/17,10.416667,10.416667,9.583333,9.895833,9.895833,13498
ACER,01/31/17,9.6875,10.729167,9.583333,9.895833,9.895833,33456
ACER,02/01/17,9.895833,10.729167,9.6875,10.416667,10.416667,22234
ACER,02/02/17,10.520833,11.458333,10.208333,10.833333,10.833333,110870
ACER,02/03/17,10.416667,11.458333,10.3125,10.833333,10.833333,89126
ACER,02/06/17,11.25,12.395833,10.416667,10.416667,10.416667,177197
ACER,02/07/17,10.416667,10.729167,10.0,10.625,10.625,54634
ACER,02/08/17,10.520833,10.625,10.104167,10.520833,10.520833,18298
ACER,02/09/17,10.520833,10.9375,10.208333,10.729167,10.729167,25469
ACER,02/10/17,10.9375,10.9375,10.3125,10.416667,10.416667,12922
ACER,02/13/17,10.625,10.9375,10.416667,10.520833,10.520833,18346
ACER,02/14/17,10.729167,11.666667,10.416667,11.5625,11.5625,127459
ACER,02/15/17,11.979167,13.125,11.041667,11.354167,11.354167,207082
ACER,02/16/17,11.041667,11.666667,10.9375,11.041667,11.041667,31555
ACER,02/17/17,10.9375,11.458333,10.9375,11.458333,11.458333,13162
ACER,02/21/17,12.083333,12.083333,11.25,11.25,11.25,24864
ACER,02/22/17,11.354167,11.979167,10.9375,11.458333,11.458333,24902
ACER,02/23/17,11.770833,11.770833,10.833333,10.833333,10.833333,24115
ACER,02/24/17,10.833333,10.9375,9.6875,10.104167,10.104167,42614
ACER,02/27/17,9.895833,10.3125,9.791667,10.3125,10.3125,18576
ACER,02/28/17,10.416667,10.416667,9.895833,9.895833,9.895833,19603
