Name,Date,Open,High,Low,Close,Adj Close,Volume
ABMD,02/11/20,175.5,179.25,172.699997,175.820007,175.820007,847200
ABMD,02/12/20,169.08999599999999,172.350006,166.25,166.940002,166.940002,1728800
ABMD,02/13/20,167.800003,167.860001,162.550003,164.800003,164.800003,1281300
ABMD,02/14/20,165.0,168.08999599999999,163.199997,167.220001,167.220001,625100
ABMD,02/18/20,167.220001,170.91000400000001,166.509995,169.0,169.0,626600
ABMD,02/19/20,170.139999,171.21000700000002,167.66000400000001,167.899994,167.899994,618000
ABMD,02/20/20,168.449997,169.179993,165.169998,168.080002,168.080002,697100
ABMD,02/21/20,167.389999,168.020004,164.869995,166.740005,166.740005,458700
ABMD,02/24/20,163.880005,166.270004,160.729996,165.28999299999998,165.28999299999998,746200
ABMD,02/25/20,167.0,167.0,157.889999,158.800003,158.800003,680900
ABMD,02/26/20,159.580002,161.270004,154.009995,154.08999599999999,154.08999599999999,796800
ABMD,02/27/20,150.100006,159.179993,149.070007,153.970001,153.970001,850800
ABMD,02/28/20,150.0,153.389999,147.279999,150.259995,150.259995,1047400
ABMD,03/02/20,151.08999599999999,155.490005,148.029999,155.100006,155.100006,743600
ABMD,03/03/20,154.559998,158.75,148.009995,149.179993,149.179993,733100
ABMD,03/04/20,151.809998,154.600006,148.699997,154.229996,154.229996,559400
ABMD,03/05/20,152.580002,154.779999,150.0,154.509995,154.509995,598200
ABMD,03/06/20,152.03999299999998,158.169998,150.889999,157.080002,157.080002,737300
ABMD,03/09/20,148.5,159.050003,147.070007,156.369995,156.369995,1039600
ABMD,03/10/20,160.050003,165.5,155.380005,164.729996,164.729996,922700
ABMD,03/11/20,161.679993,161.679993,149.169998,151.130005,151.130005,1038100
ABMD,03/12/20,143.070007,149.429993,135.770004,136.970001,136.970001,1060800
ABMD,03/13/20,141.979996,142.990005,136.429993,142.820007,142.820007,1050300
ABMD,03/16/20,132.130005,148.449997,132.130005,142.440002,142.440002,1229500
ABMD,03/17/20,145.199997,148.419998,134.490005,145.25,145.25,1145500
ABMD,03/18/20,136.020004,146.91000400000001,132.5,146.550003,146.550003,969400
ABMD,03/19/20,142.41000400000001,145.949997,135.46000700000002,140.509995,140.509995,950600
ABMD,03/20/20,142.130005,143.869995,130.009995,130.509995,130.509995,848800
ABMD,03/23/20,132.389999,134.740005,119.010002,132.33999599999999,132.33999599999999,1296500
ABMD,03/24/20,136.389999,146.669998,134.440002,143.669998,143.669998,742800
ABMD,03/25/20,144.009995,152.0,140.020004,146.889999,146.889999,469500
ABMD,03/26/20,147.399994,155.309998,147.0,149.169998,149.169998,699800
ABMD,03/27/20,146.350006,146.520004,141.619995,145.240005,145.240005,500900
ABMD,03/30/20,146.029999,149.889999,143.690002,148.990005,148.990005,481300
ABMD,03/31/20,148.509995,151.240005,142.679993,145.16000400000001,145.16000400000001,633100
ABMD,04/01/20,140.949997,147.369995,140.139999,144.479996,144.479996,765800
ABMD,04/02/20,143.110001,147.46000700000002,140.389999,143.279999,143.279999,481100
ABMD,04/03/20,142.380005,145.699997,140.820007,141.399994,141.399994,440800
ABMD,04/06/20,144.199997,150.869995,143.66000400000001,150.259995,150.259995,574800
ABMD,04/07/20,153.0,162.229996,151.600006,152.779999,152.779999,938200
ABMD,04/08/20,153.259995,157.479996,151.470001,156.270004,156.270004,581000
ABMD,04/09/20,156.25,160.690002,154.600006,160.080002,160.080002,501100
ABMD,04/13/20,159.809998,159.809998,152.21000700000002,156.389999,156.389999,445800
ABMD,04/14/20,158.259995,164.619995,157.16000400000001,161.350006,161.350006,561500
ABMD,04/15/20,159.070007,162.820007,156.669998,159.53999299999998,159.53999299999998,320100
ABMD,04/16/20,160.190002,162.059998,158.080002,160.199997,160.199997,245900
ABMD,04/17/20,162.820007,166.520004,161.5,166.020004,166.020004,497100
ABMD,04/20/20,166.0,170.179993,163.979996,166.199997,166.199997,342900
ABMD,04/21/20,164.399994,167.779999,161.990005,164.5,164.5,391100
ABMD,04/22/20,167.259995,168.279999,165.220001,166.729996,166.729996,328500
ABMD,04/23/20,168.78999299999998,171.25,167.029999,170.759995,170.759995,443900
ABMD,04/24/20,171.889999,172.470001,167.580002,168.520004,168.520004,600500
ABMD,04/27/20,166.279999,168.509995,159.009995,163.470001,163.470001,1131000
ABMD,04/28/20,166.0,167.850006,161.0,164.399994,164.399994,582600
ABMD,04/29/20,165.899994,171.009995,164.75,169.279999,169.279999,838600
ABMD,04/30/20,174.979996,198.429993,169.279999,191.25,191.25,2489300
ABMD,05/01/20,190.0,190.03999299999998,182.199997,183.490005,183.490005,835600
ABMD,05/04/20,182.580002,183.119995,177.690002,181.0,181.0,623500
ABMD,05/05/20,182.83999599999999,189.619995,182.529999,186.220001,186.220001,383500
ABMD,05/06/20,187.58999599999999,190.119995,185.029999,186.91000400000001,186.91000400000001,375800
ABMD,05/07/20,188.16000400000001,192.330002,187.029999,188.330002,188.330002,654100
ABMD,05/08/20,188.139999,190.279999,185.759995,187.070007,187.070007,389800
ABMD,05/11/20,187.100006,197.449997,186.649994,194.610001,194.610001,515800
ABMD,05/12/20,192.78999299999998,197.78999299999998,190.520004,191.28999299999998,191.28999299999998,584200
ABMD,05/13/20,191.669998,193.529999,180.28999299999998,185.600006,185.600006,489400
ABMD,05/14/20,183.979996,184.619995,181.259995,184.270004,184.270004,338600
ABMD,05/15/20,183.149994,187.580002,182.020004,184.919998,184.919998,276000
ABMD,05/18/20,188.880005,194.75,188.880005,191.050003,191.050003,366100
ABMD,05/19/20,190.949997,194.330002,188.369995,190.78999299999998,190.78999299999998,339800
ABMD,05/20/20,192.619995,196.740005,192.240005,196.360001,196.360001,299600
ABMD,05/21/20,196.600006,198.550003,194.130005,196.320007,196.320007,294700
ABMD,05/22/20,198.029999,207.220001,196.029999,206.16000400000001,206.16000400000001,642100
ABMD,05/26/20,210.57000699999998,214.399994,205.669998,209.080002,209.080002,855400
ABMD,05/27/20,210.0,210.0,200.46000700000002,207.759995,207.759995,425600
ABMD,05/28/20,207.880005,218.979996,207.16000400000001,217.36000099999998,217.36000099999998,802800
ABMD,05/29/20,218.52999900000003,224.17999300000002,214.38999900000002,223.899994,223.899994,972200
ABMD,06/01/20,222.11000099999998,226.850006,220.830002,226.13999900000002,226.13999900000002,356800
ABMD,06/02/20,226.61999500000002,231.419998,222.850006,230.66000400000001,230.66000400000001,509400
ABMD,06/03/20,233.789993,242.669998,230.66000400000001,238.039993,238.039993,729400
ABMD,06/04/20,235.44999700000002,238.940002,234.039993,236.020004,236.020004,495400
ABMD,06/05/20,237.229996,251.86999500000002,236.100006,249.809998,249.809998,600300
ABMD,06/08/20,250.0,257.929993,246.91000400000001,253.30000299999998,253.30000299999998,734200
ABMD,06/09/20,253.17999300000002,253.17999300000002,243.17999300000002,245.61999500000002,245.61999500000002,464400
ABMD,06/10/20,246.41000400000001,252.979996,244.58999599999999,250.850006,250.850006,409000
ABMD,06/11/20,246.42999300000002,246.42999300000002,234.0,235.600006,235.600006,577500
ABMD,06/12/20,239.770004,247.74000499999997,235.11999500000002,241.67999300000002,241.67999300000002,404000
ABMD,06/15/20,239.960007,246.940002,236.350006,246.330002,246.330002,402000
ABMD,06/16/20,252.49000499999997,252.49000499999997,246.30000299999998,249.13999900000002,249.13999900000002,419000
ABMD,06/17/20,252.039993,256.0,249.149994,254.729996,254.729996,381600
ABMD,06/18/20,254.0,255.33999599999999,250.039993,253.36000099999998,253.36000099999998,324000
ABMD,06/19/20,254.22000099999997,260.450012,250.899994,257.089996,257.089996,766400
ABMD,06/22/20,258.880005,259.25,253.61999500000002,254.66000400000001,254.66000400000001,392000
ABMD,06/23/20,254.669998,258.820007,252.13000499999998,252.580002,252.580002,420800
ABMD,06/24/20,252.149994,253.419998,239.479996,241.66000400000001,241.66000400000001,498200
ABMD,06/25/20,240.0,242.47000099999997,235.99000499999997,241.75,241.75,420000
ABMD,06/26/20,243.33999599999999,243.33999599999999,237.600006,239.270004,239.270004,477400
ABMD,06/29/20,240.75999500000003,241.61999500000002,234.38999900000002,240.22000099999997,240.22000099999997,335400
ABMD,06/30/20,240.080002,242.559998,237.17999300000002,241.559998,241.559998,362400
ABMD,07/01/20,242.960007,257.48999,242.67999300000002,255.22000099999997,255.22000099999997,655600
ABMD,07/02/20,256.109985,266.350006,255.42999300000002,263.839996,263.839996,518800
ABMD,07/06/20,267.570007,272.559998,263.809998,266.209991,266.209991,517000
ABMD,07/07/20,266.070007,271.109985,261.730011,264.589996,264.589996,402300
ABMD,07/08/20,265.369995,268.200012,262.799988,265.640015,265.640015,273000
ABMD,07/09/20,267.299988,268.72000099999997,261.01001,265.679993,265.679993,257200
ABMD,07/10/20,265.450012,266.299988,261.47000099999997,264.51001,264.51001,152300
ABMD,07/13/20,267.959991,274.200012,262.73999,264.549988,264.549988,527500
